SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
46,09:47:08,2025-12-10,TT25_psf_dark,eap,,5865_Tri_orange,,,-0.005123,2.921381,-0.005132,-0.078663,0.731669,0.733669,2.102650,1.370981,8.075116,8.053112,23.142794,0.441786,7.500000,PSF-00438_20251210094708_287,308.168640,329.326263,0.064245,0.000000,0.000000,0.000000,0.5,0.80,0.009028,1.000000,30.63,30.72,20.29,18.24,18.24,90.86,156.7,157.3,-0.4,0,3.996,09:39:32,2025-12-10,-0.12,1,-0.002,-0.002,-9999.000,-0.881,-1.776,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.441781,2.455824,1.655156,0.939566,0.329377,-0.021351,0.360321,0.107617,308.168640,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094708_287,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
47,09:47:28,2025-12-10,TT25_psf_dark,eap,,1851_Tri_orange,,,-0.006132,2.921886,-0.006145,-0.080435,0.729386,0.731430,1.901472,1.172086,8.050671,8.028179,20.929050,0.441786,7.500000,PSF-00438_20251210094728_990,209.117538,433.388458,0.517482,0.000000,0.000000,0.000000,0.5,0.80,0.027622,1.000000,30.52,30.61,20.29,16.65,16.65,90.85,156.7,157.5,-0.5,0,3.995,09:39:32,2025-12-10,-0.12,1,0.001,-0.000,-9999.000,-0.502,-0.870,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.441618,2.455657,1.655685,0.940086,0.329266,-0.038294,0.361724,0.107421,209.117538,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094728_990,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
48,09:48:15,2025-12-10,TT25_psf_dark,eap,,2927_Tri_orange,,,0.002623,2.920676,0.002621,0.045642,0.722560,0.721399,2.278815,1.556255,7.939896,7.952672,25.081202,0.441786,7.500000,PSF-00438_20251210094815_f0c,275.262939,543.174866,0.493233,0.000000,0.000000,0.000000,0.5,0.80,0.007504,1.000000,30.22,30.17,20.30,19.53,19.53,90.86,156.6,156.4,0.1,0,3.982,09:39:32,2025-12-10,-0.12,1,-0.000,0.001,-9999.000,0.903,3.436,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440981,2.455214,1.654420,0.937382,0.329175,-0.007667,0.365188,0.107335,275.262939,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094815_f0c,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
49,09:48:34,2025-12-10,TT25_psf_dark,eap,,9145_Tri_orange,,,-0.003235,2.920525,-0.003239,-0.049682,0.740709,0.741973,2.112576,1.371866,8.165933,8.152027,23.250378,0.441786,7.500000,PSF-00438_20251210094834_edb,135.983704,508.538239,0.732599,0.000000,0.000000,0.000000,0.5,0.80,0.018718,1.000000,30.97,31.02,20.31,18.31,18.31,90.86,156.6,158.3,-1.1,0,3.994,09:39:32,2025-12-10,-0.12,1,0.002,-0.004,-9999.000,0.127,0.405,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.442230,2.456322,1.654262,0.942212,0.329107,-0.020772,0.366534,0.107358,135.983704,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094834_edb,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
50,09:48:53,2025-12-10,TT25_psf_dark,eap,,5436_Tri_orange,,,-0.006140,2.920901,-0.006153,-0.096746,0.739165,0.741625,2.145165,1.406000,8.161451,8.134381,23.607166,0.441786,7.500000,PSF-00438_20251210094853_f4e,381.306061,512.540466,0.256047,0.000000,0.000000,0.000000,0.5,0.80,0.009351,1.000000,30.90,31.00,20.31,18.56,18.56,90.87,156.6,158.2,-1.0,0,3.968,09:39:32,2025-12-10,-0.12,1,-0.002,-0.003,-9999.000,-0.830,-2.516,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.442198,2.456217,1.654655,0.941941,0.329063,-0.018196,0.367875,0.107383,381.306061,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094853_f4e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
51,09:49:11,2025-12-10,TT25_psf_dark,eap,,5040_Tri_orange,,,0.002787,2.921094,0.002785,0.037972,0.762119,0.761154,1.982603,1.220484,8.375928,8.386549,21.817059,0.441786,7.500000,PSF-00438_20251210094911_60f,184.541702,549.829956,0.664366,0.000000,0.000000,0.000000,0.5,0.80,0.023208,1.000000,31.86,31.82,20.31,17.31,17.31,90.87,156.6,151.5,3.3,0,3.989,09:39:32,2025-12-10,-0.12,1,0.000,-0.001,-9999.000,-0.438,-0.491,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.443397,2.457636,1.654857,0.924795,0.329088,-0.031501,0.369065,0.107380,184.541702,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210094911_60f,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
52,09:52:52,2025-12-10,TT25_psf_dark,eap,,902_Tri_orange,,,0.008979,2.919597,0.008952,0.117131,0.739028,0.736047,1.910792,1.171763,8.099239,8.132048,21.025780,0.441786,7.500000,PSF-00438_20251210095252_5cb,144.449112,566.186401,0.744874,0.000000,0.000000,0.000000,0.5,0.80,0.011450,1.000000,30.14,30.02,20.71,16.72,16.72,90.88,156.4,158.6,-1.4,0,3.959,09:52:40,2025-12-10,-0.11,1,0.002,0.002,-9999.000,-0.341,-0.045,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440688,2.455016,1.653294,0.942978,0.323830,-0.042014,0.385503,0.107336,144.449112,0.000239,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095252_5cb,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
53,09:53:14,2025-12-10,TT25_psf_dark,eap,,5852_Tri_orange,,,-0.007125,2.921848,-0.007143,-0.097666,0.728482,0.730964,1.952750,1.224268,8.043552,8.016242,21.488134,0.441786,7.500000,PSF-00438_20251210095314_a87,243.765594,277.644745,0.122023,0.000000,0.000000,0.000000,0.5,0.80,0.001682,1.000000,29.68,29.78,20.73,17.07,17.07,90.88,156.7,158.9,-1.4,0,3.987,09:52:40,2025-12-10,-0.11,1,0.000,-0.003,-9999.000,-0.235,-1.009,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440333,2.454327,1.655645,0.943644,0.323607,-0.038603,0.386875,0.107332,243.765594,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095314_a87,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
54,09:53:40,2025-12-10,TT25_psf_dark,eap,,6875_Tri_white,,,0.023873,2.921689,0.023680,0.301305,0.735691,0.728034,1.875378,1.139687,8.011382,8.095642,20.636898,0.441786,7.500000,PSF-00438_20251210095340_1dd,130.223038,636.728149,0.795481,0.000000,0.000000,0.000000,0.5,0.80,0.019818,1.000000,30.00,29.69,20.71,16.43,16.43,90.88,156.7,138.5,11.6,0,3.987,09:52:40,2025-12-10,-0.11,1,0.002,0.001,-9999.000,-0.043,0.411,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440195,2.454803,1.655479,0.892450,0.323779,-0.045139,0.388430,0.107357,130.223038,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095340_1dd,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
55,09:54:02,2025-12-10,TT25_psf_dark,eap,,3031_Tri_white,,,-0.005902,2.921850,-0.005914,-0.080235,0.714316,0.716355,1.929466,1.215150,7.882301,7.859860,21.230566,0.441786,7.500000,PSF-00438_20251210095402_d83,237.050415,377.545593,0.372128,0.000000,0.000000,0.000000,0.5,0.80,0.005839,1.000000,29.19,29.27,20.68,16.88,16.88,90.88,156.7,157.6,-0.6,0,3.986,09:52:40,2025-12-10,-0.11,1,-0.000,-0.001,-9999.000,-0.116,0.018,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.439583,2.453598,1.655648,0.940328,0.324204,-0.040092,0.389736,0.107336,237.050415,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095402_d83,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
56,09:54:20,2025-12-10,TT25_psf_dark,eap,,,,,0.001497,2.921810,0.001496,0.020236,0.715554,0.715039,1.926729,1.211175,7.867324,7.872984,21.199108,0.441786,7.500000,PSF-00438_20251210095420_dfb,155.210846,643.683289,0.758871,0.000000,0.000000,0.000000,0.5,0.80,0.017096,1.000000,29.30,29.28,20.64,16.85,16.85,90.89,156.7,158.6,-1.2,0,3.956,09:52:40,2025-12-10,-0.11,1,-0.001,-0.001,-9999.000,-0.091,0.479,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.439605,2.453776,1.655606,0.942899,0.324671,-0.039934,0.390733,0.107352,155.210846,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095420_dfb,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
57,09:55:00,2025-12-10,TT25_psf_dark,eap,,1374_Tri_white,,,0.003565,2.922863,0.003561,0.051381,0.711714,0.710409,2.003528,1.291814,7.816014,7.830373,22.043074,0.441786,7.500000,PSF-00438_20251210095500_7c4,196.824432,505.744812,0.610823,0.000000,0.000000,0.000000,0.5,0.80,0.012012,1.000000,29.28,29.22,20.57,17.47,17.47,90.89,156.8,158.2,-0.9,0,3.984,09:52:40,2025-12-10,-0.11,1,-0.000,0.002,-9999.000,-0.884,-0.664,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.439532,2.453751,1.656709,0.941853,0.325631,-0.032620,0.392984,0.107345,196.824432,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095500_7c4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
58,09:55:17,2025-12-10,TT25_psf_dark,eap,,2563_Tri_white,,,-0.008879,2.921446,-0.008906,-0.121093,0.717482,0.720561,1.935391,1.217910,7.927225,7.893348,21.292133,0.441786,7.500000,PSF-00438_20251210095517_6d1,184.846039,540.865295,0.658240,0.000000,0.000000,0.000000,0.5,0.80,0.016922,1.000000,29.59,29.72,20.53,16.93,16.93,90.90,156.7,158.6,-1.2,0,3.984,09:52:40,2025-12-10,-0.11,1,0.001,0.003,-9999.000,0.676,0.416,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440273,2.454229,1.655225,0.942830,0.326192,-0.037919,0.393888,0.107359,184.846039,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095517_6d1,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
59,09:55:47,2025-12-10,TT25_psf_dark,eap,,4990_Tri_white,,,0.016434,2.923551,0.016342,0.220037,0.711626,0.706040,1.917745,1.206119,7.767853,7.829312,21.099047,0.441786,7.500000,PSF-00438_20251210095547_dec,137.665985,597.667358,0.769661,0.000000,0.000000,0.000000,0.5,0.80,0.018930,1.000000,29.49,29.26,20.45,16.78,16.78,90.89,156.9,158.2,-0.8,0,3.983,09:52:40,2025-12-10,-0.11,1,0.002,0.002,-9999.000,0.558,0.305,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.439604,2.454090,1.657433,0.941868,0.327196,-0.038600,0.395400,0.107356,137.665985,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095547_dec,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
60,09:56:14,2025-12-10,TT25_psf_dark,eap,,1647_Tri_white,,,0.000080,2.922085,0.000080,0.001252,0.720237,0.720206,2.122423,1.402185,7.923990,7.924341,23.351748,0.441786,7.500000,PSF-00438_20251210095614_2a8,260.404236,444.019684,0.413530,0.000000,0.000000,0.000000,0.5,0.80,0.007935,1.000000,29.99,29.99,20.38,18.39,18.39,90.89,156.7,150.7,3.8,0,3.954,09:52:40,2025-12-10,-0.11,1,-0.001,-0.004,-9999.000,0.070,-0.197,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440691,2.454843,1.655894,0.922917,0.328192,-0.020740,0.396737,0.107344,260.404236,0.000234,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095614_2a8,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
61,09:56:35,2025-12-10,TT25_psf_dark,eap,,6507_Tri_white,,,-0.007175,2.922369,-0.007192,-0.091360,0.725950,0.728271,1.864072,1.138122,8.012467,7.986929,20.508589,0.441786,7.500000,PSF-00438_20251210095635_8ed,232.235672,591.745728,0.607542,0.000000,0.000000,0.000000,0.5,0.80,0.009919,1.000000,30.35,30.45,20.31,16.33,16.33,90.89,156.8,158.5,-1.1,0,3.982,09:52:40,2025-12-10,-0.11,1,-0.001,-0.004,-9999.000,0.591,0.994,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.441388,2.455400,1.656192,0.942607,0.329104,-0.041699,0.397815,0.107338,232.235672,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095635_8ed,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
62,09:56:53,2025-12-10,TT25_psf_dark,eap,,583_Tri_white,,,-0.006432,2.921221,-0.006446,-0.075252,0.709106,0.711020,1.755788,1.046682,7.822327,7.801269,19.316401,0.441786,7.500000,PSF-00438_20251210095653_fd4,295.922028,425.657990,0.304789,0.000000,0.000000,0.000000,0.5,0.80,0.004346,1.000000,29.77,29.85,20.24,15.40,15.40,90.90,156.6,156.2,0.3,0,3.977,09:52:40,2025-12-10,-0.11,1,0.001,-0.000,-9999.000,-1.736,-1.338,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440513,2.454543,1.654989,0.936690,0.329967,-0.050730,0.398647,0.107333,295.922028,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095653_fd4,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
63,09:57:13,2025-12-10,TT25_psf_dark,eap,,5619_Tri_white,,,-0.006816,2.921765,-0.006832,-0.088115,0.709349,0.711590,1.865055,1.155706,7.828570,7.803923,20.518450,0.441786,7.500000,PSF-00438_20251210095713_9b6,208.714478,497.742188,0.580678,0.000000,0.000000,0.000000,0.5,0.80,0.007541,1.000000,29.92,30.02,20.16,16.34,16.34,90.90,156.7,158.4,-1.1,0,3.952,09:52:40,2025-12-10,-0.11,1,0.001,0.001,-9999.000,0.083,0.746,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440774,2.454785,1.655559,0.942281,0.331000,-0.040054,0.399530,0.107330,208.714478,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095713_9b6,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
64,09:57:35,2025-12-10,TT25_psf_dark,eap,,6879_Tri_white,,,-0.006347,2.920067,-0.006361,-0.074907,0.701122,0.703029,1.757135,1.056013,7.734247,7.713264,19.330793,0.441786,7.500000,PSF-00438_20251210095735_c72,220.586304,441.089630,0.499906,0.000000,0.000000,0.000000,0.5,0.80,0.007287,1.000000,29.75,29.83,20.07,15.41,15.41,90.90,156.5,158.7,-1.4,0,3.981,09:52:40,2025-12-10,-0.11,1,-0.001,-0.001,-9999.000,0.166,0.301,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.440520,2.454549,1.653784,0.943184,0.332286,-0.048712,0.400436,0.107334,220.586304,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095735_c72,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
65,09:58:43,2025-12-10,TT25_psf_dark,eap,,2980_Tri_white,,,0.007750,2.921608,0.007729,0.088255,0.679849,0.677604,1.704400,1.024550,7.452622,7.477319,18.745836,0.441786,7.500000,PSF-00438_20251210095843_3ce,139.627930,535.812744,0.739409,0.000000,0.000000,0.000000,0.5,0.80,0.008427,1.000000,29.46,29.36,19.73,14.94,14.94,90.92,156.7,153.2,2.2,0,3.978,09:52:40,2025-12-10,-0.11,1,-0.000,-0.000,-9999.000,0.313,-1.956,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.439871,2.454163,1.655395,0.929262,0.336785,-0.049982,0.403277,0.107327,139.627930,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210095843_3ce,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
66,10:00:34,2025-12-10,TT25_psf_dark,eap,,5060_Tri_red_blue,,,0.000599,2.922949,0.000599,0.008340,0.763434,0.763222,2.009356,1.245922,8.395822,8.398151,22.103912,0.441786,7.500000,PSF-00438_20251210100034_b42,258.014923,593.209167,0.565052,0.000000,0.000000,0.000000,0.5,0.80,0.014347,1.000000,33.73,33.72,19.42,17.52,17.52,90.90,156.9,158.7,-1.2,0,3.977,09:52:40,2025-12-10,-0.11,1,0.003,-0.001,-0.016,0.559,1.470,4.091,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.446308,2.460523,1.656800,0.943067,0.341055,-0.019565,0.409995,0.107358,258.014923,0.000237,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210100034_b42,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
67,10:01:09,2025-12-10,TT25_psf_dark,eap,,4444 (2988)_Tri_red_blue,,,0.025001,2.922114,0.024789,0.331128,0.744562,0.736147,1.941042,1.196480,8.097249,8.189809,21.350489,0.441786,7.500000,PSF-00438_20251210100109_b6d,215.245132,457.490082,0.529509,0.000000,0.000000,0.000000,0.5,0.80,0.011592,1.000000,32.90,32.53,19.42,16.97,16.97,90.91,156.8,154.8,1.3,0,3.975,09:52:40,2025-12-10,-0.11,1,0.003,0.004,-9999.000,0.714,1.555,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.444584,2.459316,1.655924,0.933133,0.341100,-0.025316,0.412630,0.107350,215.245132,0.000235,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210100109_b6d,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
68,10:01:51,2025-12-10,TT25_psf_dark,eap,,916_Tri_green_blue,,,-0.001029,2.922922,-0.001029,-0.015311,0.732633,0.733022,2.063930,1.331297,8.063428,8.059151,22.703754,0.441786,7.500000,PSF-00438_20251210100151_c0e,164.496658,513.901611,0.679906,0.000000,0.000000,0.000000,0.5,0.80,0.015966,1.000000,32.34,32.36,19.43,17.94,17.94,90.91,156.9,158.9,-1.3,0,3.975,09:52:40,2025-12-10,-0.11,1,-0.000,0.002,-9999.000,0.440,0.347,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.444329,2.458489,1.656772,0.943588,0.340862,-0.015193,0.415820,0.107354,164.496658,0.000238,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210100151_c0e,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
69,10:02:10,2025-12-10,TT25_psf_dark,eap,,5722_Tri_purple_blue,,,0.002010,2.921552,0.002009,0.027877,0.732012,0.731303,1.974982,1.242970,8.044056,8.051852,21.724047,0.441786,7.500000,PSF-00438_20251210100210_301,205.510132,360.224243,0.429494,0.000000,0.000000,0.000000,0.5,0.80,0.010632,1.000000,32.30,32.27,19.44,17.25,17.25,90.91,156.7,158.8,-1.3,0,3.974,09:52:40,2025-12-10,-0.11,1,0.002,0.002,-9999.000,0.095,0.752,-9999.000,1,150,0.005,2.000000,0.058905,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.444200,2.458430,1.655336,0.943359,0.340779,-0.022678,0.417125,0.107357,205.510132,0.000236,2.388960,-0.000025,1.000000,2.402765,-0.000034,1.000000,0.600816,0.600971,0.107301,0.000000,PSF-00438_20251210100210_301,PFA-00474,PSA-00486,PSF-00438,RHS-00603,3.0.0,2025-12-10T14:09:08.064Z
